0.2	330	0.260257943662617
0.5	180	0.452731374865402
0.3	30	0.201265117798508
0.6	300	0.107880626086257
0.2	90	0.0393697416233174
1	120	0.466529930882568
0.5	180	0.301435780486149
0.8	150	0.188746086607515
1	0	0.332465720600004
0.8	330	0.396095132222082
0.4	120	0.1667460649385
0.2	0	0.3463294321669
0.1	90	0.101907838582766
0.4	330	0.479356797944946
0.3	240	0.355916228202582
0.1	150	0.0834532960621877
0.8	30	0.221388586561104
0.4	240	0.316496784181174
0.3	90	0.464983585796104
0.8	330	0.264665484698944
0.1	150	0.313237211974016
0.15	240	0.340409461363982
0.3	90	0.461598761579048
0.15	30	0.076417071126229
0.03	300	0.202860396857264
0.1	210	0.156237999421389
0.3	120	0.346949479184997
0.2	150	0.445343936699274
0.6	330	0.2453354831433
0.03	0	0.40291175470843
0.8	240	0.163219454655689
0.6	300	0.274939572562862
0.1	240	0.194392167445286
0.03	270	0.44841450363219
0.05	0	0.338060040502665
0.6	120	0.414198474165397
0.6	60	0.0550444238665859
0.6	270	0.139613667278201
0.3	300	0.383818082848734
0.2	0	0.108028298033204
0.6	0	0.0170310640858873
0.3	180	0.218275948871153
1	90	0.468431855204317
0.5	120	0.131044481404391
0.05	300	0.284872749921145
1	270	0.179776522452979
0.03	330	0.0134193144811279
0.3	330	0.250209596128861
0.1	30	0.413507453790004
0.3	0	0.12949121026065
0.15	210	0.0229425033186355
0.8	90	0.12323580204898
0.8	270	0.330366072314524
1	330	0.164704845558482
0.8	300	0.329748123783612
0.6	180	0.00650206213361393
0.05	90	0.359033928338663
0.1	330	0.195559406067382
0.1	210	0.0167526298312519
0.1	210	0.203007701250334
0.15	90	0.358153818400589
0.15	270	0.460668207390927
0.03	270	0.492007871627244
0.8	330	0.491710436411698
0.1	60	0.448153046493031
0.1	90	0.432851604806449
0.6	150	0.400480486108709
0.8	0	0.277489425743774
0.8	210	0.209436073758281
0.05	180	0.0635612532960106
0.3	120	0.327310371541951
1	150	0.431982456030062
0.4	60	0.137299217434491
0.4	330	0.420081968694694
1	90	0.0353776221346739
0.1	180	0.189396037530989
0.5	60	0.134084716915985
0.8	30	0.0764605893923739
0.15	60	0.315499789961305
0.03	330	0.15818740811961
0.6	330	0.479555926264951
0.5	120	0.249336994621006
0.6	210	0.36930425836271
0.1	270	0.00637783444613593
0.05	330	0.302676594258232
0.3	0	0.288225660728124
0.5	330	0.403689410451668
0.03	150	0.327484030759292
1	180	0.439114197567747
0.4	270	0.451186462721081
0.03	90	0.076116428336289
0.15	240	0.0962900434032628
0.05	0	0.395487824320739
0.03	150	0.0303525521119827
0.15	150	0.194913596226728
0.4	240	0.149982927130718
0.3	60	0.367089953287957
0.2	330	0.0521046268786555
0.8	270	0.396287743777076
0.15	300	0.391364471375941
0.05	180	0.266198846609374
0.4	210	0.126676170910626
0.1	150	0.035477292505827
0.4	150	0.31290166558552
0.03	300	0.0123407350644995
0.5	180	0.0310212462547644
0.2	240	0.0648059911391576
0.15	180	0.225307036143718
0.05	300	0.336167921961289
0.2	210	0.428055416739058
0.2	120	0.249222712127296
0.4	60	0.024392252018064
0.3	240	0.156916179936396
0.6	210	0.320815583860259
0.15	180	0.393193321807288
0.1	0	0.144575246588099
0.8	300	0.248934005343524
0.3	300	0.409217307988476
0.6	120	0.297564146264613
1	120	0.2682123044591
0.1	210	0.16543657030997
0.15	30	0.205845113125707
0.05	60	0.397003120343614
0.05	150	0.171604110254677
0.15	210	0.231303367983659
0.2	150	0.183911833899832
0.15	300	0.339785309802128
1	30	0.283889515935343
0.4	300	0.325888423065271
0.05	30	0.24555687415389
0.4	180	0.199229117455903
0.03	240	0.238742104498993
0.15	300	0.0332938114758028
0.1	60	0.205514243591803
0.03	210	0.484545979227238
0.8	90	0.390360515445181
0.8	60	0.364508944341497
0.6	60	0.382825308004333
0.2	240	0.37829040193141
0.1	330	0.421635158522585
0.1	240	0.385078424975917
0.2	30	0.489330464365785
0.8	150	0.0556797212769288
0.03	30	0.198038470604728
0.8	30	0.246030325419766
0.03	210	0.129047309142417
0.5	30	0.0184831106543381
0.1	330	0.487190661516852
0.15	120	0.363212989511015
0.15	120	0.0739824151928801
0.3	270	0.0739472786857993
0.2	120	0.352412049553344
0.6	0	0.190496761201259
0.1	30	0.0382057220829516
1	270	0.205420171516316
0.2	210	0.0714952770445723
0.05	180	0.399460060265307
0.5	90	0.465124081569022
1	60	0.00235973893840491
0.03	210	0.325020290711357
0.1	300	0.339266230526245
1	300	0.126811420894644
1	240	0.421590456435443
0.03	90	0.146979387106921
0.4	330	0.0134301920763029
0.5	120	0.0466535814483985
0.2	210	0.398942486146248
0.1	300	0.355701313110442
0.3	90	0.391703391921128
0.2	240	0.311961322010348
0.6	90	0.412707730036847
0.5	240	0.0175112925444562
0.2	60	0.202737486146635
0.4	300	0.124834377641753
0.6	300	0.240448420821067
0.05	150	0.440419563729869
0.6	30	0.140342408797633
0.05	210	0.299571254654297
0.15	330	0.013113069323805
0.15	210	0.0775993331343128
0.8	90	0.416955435358178
0.2	0	0.0974466836249478
0.05	330	0.414894017552038
1	150	0.169037429514731
0.3	60	0.33555827476549
1	330	0.0261831595313694
1	240	0.367154533192578
1	60	0.249740888910228
0.2	90	0.471649968730188
0.15	30	0.144886208183782
0.15	270	0.188280213496442
0.05	30	0.0568776808254622
0.4	270	0.482425353634427
0.6	270	0.21625578360621
0.4	300	0.0422816004965664
0.8	180	0.35833820629649
0.4	60	0.253393689767441
0.03	150	0.164043870624374
0.5	330	0.376762070547074
0.3	180	0.418002912301677
0.1	150	0.126858176138451
0.15	150	0.26721250839516
0.15	210	0.217582616482079
0.03	210	0.0788520728477897
0.15	0	0.30024060183592
0.4	270	0.468725380016201
0.05	30	0.0538792893875512
0.5	30	0.449990717364437
0.4	180	0.275232495595234
0.6	60	0.213678343410634
0.2	90	0.076190415181384
0.15	270	0.123773001256732
0.8	240	0.22368439685182
1	150	0.266391718848474
1	30	0.177325567149286
0.6	90	0.386557406136189
0.5	90	0.440840571225204
0.2	180	0.367046046738063
0.4	240	0.203216103180042
0.4	300	0.302089372801034
0.15	330	0.320552525830044
0.4	0	0.0637334180076875
0.5	150	0.248095998472966
0.03	0	0.155234677753501
0.1	150	0.289287231942385
0.2	330	0.471804468519421
0.05	90	0.21346980463818
0.4	210	0.0165642205850446
0.4	300	0.464716939392983
0.05	120	0.462491125666459
0.3	30	0.179153459777157
0.8	30	0.129994558161236
0.1	270	0.393429822801776
0.03	300	0.255791121690167
0.4	120	0.281263576694953
0.3	330	0.342396882071764
0.8	270	0.046198297673846
0.03	180	0.436289483519723
0.2	240	0.471468940109852
0.4	90	0.0482971183009577
0.05	300	0.422941252610714
0.3	30	0.454697807428012
0.2	300	0.0056705702798806
0.3	300	0.261841351872727
0.5	210	0.325172636829472
0.6	210	0.192572675352967
0.15	330	0.324651024728695
0.5	270	0.381426739876172
0.6	0	0.287842990691591
0.5	120	0.315959574356117
0.03	120	0.13910200194355
1	240	0.419918211399906
0.5	150	0.213417478119537
0.1	0	0.315811189174832
1	330	0.416733490760384
0.03	120	0.13509273180728
0.03	270	0.200400368086139
0.05	240	0.277127296206827
0.15	120	0.22193267841631
0.15	30	0.0451920610143055
0.1	60	0.372190654993537
0.03	300	0.0163077246514515
0.5	150	0.214871271716511
0.05	120	0.0186311397370106
0.2	30	0.487898876518055
0.03	60	0.261169954006545
0.5	210	0.454814989298907
0.8	180	0.191623960670007
0.15	60	0.442226118452391
0.15	180	0.127508804665577
0.03	180	0.454524920971401
0.4	150	0.447280222375628
0.3	180	0.199258580495289
0.5	0	0.312510000918004
0.4	0	0.283798643092921
0.5	150	0.447255942722499
0.15	240	0.107082901933947
0.15	120	0.00192957943036032
0.05	150	0.440290730515855
0.5	0	0.117560817520256
0.03	330	0.122432311173539
0.6	240	0.32045851756987
0.05	210	0.152262240604234
0.3	0	0.412810405944407
0.5	60	0.44184435547363
0.03	90	0.472686478992729
1	0	0.19539766920231
0.5	60	0.400660032355832
1	210	0.0785566439887339
0.5	270	0.312582698389952
0.05	330	0.349492676379827
0.6	120	0.0429344665602174
0.03	150	0.26558978639422
0.8	240	0.444283261070283
0.15	0	0.131833004094813
0.4	180	0.117392762652165
0.5	0	0.419828613862119
0.8	60	0.247770014862969
0.03	330	0.0761831832064527
0.05	180	0.115384077904748
0.8	300	0.328976978542349
1	90	0.281474190620038
0.15	30	0.145914368824424
0.1	270	0.311152492357562
0.2	330	0.357952704146189
0.3	240	0.140365517040099
0.15	60	0.206136579274537
0.6	210	0.181102856707064
0.5	300	0.390696011001264
1	0	0.0677435756509905
0.05	90	0.451034757274835
0.6	300	0.14481804293907
0.3	120	0.249778963054901
0.05	240	0.391795194089012
0.1	120	0.338531031348803
0.3	180	0.0749058650094498
0.15	90	0.348309739808956
0.5	330	0.0645065215613724
0.05	330	0.472973143707857
0.1	120	0.443205924621433
0.1	300	0.25750230646871
0.5	30	0.339704372965818
0.2	30	0.488396678916816
1	270	0.0627301783200151
0.3	60	0.376121525623202
0.05	210	0.413525954728079
0.2	270	0.390715163455122
0.03	210	0.095441333379112
0.03	60	0.214320670301989
0.05	60	0.00722837355814582
0.05	30	0.162642744359848
0.5	180	0.0673510143131851
0.15	300	0.225258731042011
0.6	150	0.286137465089288
0.3	300	0.396011640991589
0.05	210	0.209868304989027
0.8	210	0.266268272170478
0.15	330	0.462852196014008
0.15	270	0.449540918871091
0.3	60	0.272416699234371
0.1	90	0.450561975085184
0.05	120	0.0259133544520037
0.5	90	0.404301259340053
0.03	30	0.167452289688843
0.4	30	0.114341558624337
0.2	30	0.411200903822869
0.5	90	0.174117289496713
1	240	0.0827352976841166
0.1	330	0.0140667840041286
0.05	150	0.477684882638778
0.03	60	0.3401453558528
0.2	180	0.430281057362332
0.6	0	0.469546757676217
0.03	150	0.340096982224026
1	150	0.458711874223717
0.1	210	0.128345835450579
0.4	180	0.44280906721451
0.3	210	0.460021395059091
0.4	120	0.150031720018341
0.05	60	0.0366954733468963
0.6	90	0.383699367480069
0.8	180	0.042476107932507
0.15	120	0.364382039796336
0.6	210	0.223944821793855
0.05	210	0.325624331608466
0.6	180	0.0847509353074726
1	60	0.26572462067979
0.03	120	0.31690042909698
0.4	150	0.00704800209134621
0.6	0	0.235185667615501
0.3	150	0.443162985584053
0.1	180	0.0570142178390354
0.8	210	0.22127057582509
0.2	150	0.329773944080776
0.15	0	0.147386485133842
0.15	330	0.47518420075745
0.15	270	0.347143123782778
0.5	240	0.103403263510458
0.3	30	0.277381162978369
0.1	330	0.439639242255959
0.1	240	0.278928845359898
0.1	240	0.376167030075706
1	0	0.447450396114754
0.4	30	0.420922086532445
0.15	240	0.065428341322974
0.6	120	0.0945769669259943
0.05	330	0.0768199154462782
0.2	300	0.0144510328325498
1	240	0.00454244924590685
0.5	150	0.298225870986019
0.6	60	0.304524662191904
0.6	240	0.459461716005276
0.6	270	0.366787221686561
0.2	300	0.150573476050424
0.1	0	0.247787239515215
0.4	330	0.129081511749191
0.3	150	0.366427181938276
0.8	180	0.0583803755207577
0.5	60	0.373020781628801
0.5	30	0.404894553547096
0.2	60	0.372616840605831
0.6	30	0.168571657056688
0.6	150	0.292162490218169
0.4	0	0.23447605247797
0.5	180	0.0436325172300345
0.5	330	0.414358713080036
0.6	240	0.342972354219422
0.1	180	0.133662527547877
0.03	270	0.484741782296226
0.4	90	0.0918871013329177
0.15	180	0.149970461472449
0.05	60	0.205592445344431
0.15	60	0.11824459355771
1	150	0.0975276613405426
0.3	210	0.352689639822958
1	180	0.0902741268329214
0.1	270	0.261166458960927
0.2	180	0.148085911643003
0.5	300	0.231390944142172
0.6	270	0.46261620833964
0.6	30	0.107944571148013
0.5	300	0.000504439253506239
0.2	30	0.453303121558421
0.03	90	0.340020972814149
0.2	90	0.257475902673477
0.4	90	0.261034440559535
1	270	0.0514592896107294
0.5	210	0.498440244094188
0.1	30	0.179484409687253
0.8	60	0.312621299390105
0.4	0	0.196683260612647
0.5	120	0.00383122275020203
0.2	180	0.27264246701605
0.03	30	0.254555187223292
0.8	270	0.1233894601607
0.1	30	0.0226976373308198
0.3	90	0.420864872380505
0.1	240	0.024124958802816
0.05	120	0.158160248748573
0.1	180	0.391709715219639
1	120	0.486200029856123
0.15	0	0.293232040369514
0.2	180	0.389021924640809
0.8	120	0.36384872184619
0.03	120	0.325493398563189
0.05	240	0.332307510074959
0.3	210	0.469389900260132
0.03	30	0.26754063285889
0.03	0	0.199220059205051
0.05	0	0.335228830727975
0.1	60	0.220267235888218
0.2	150	0.0664369723890301
0.3	150	0.219601873970891
0.05	90	0.273821371136638
1	120	0.197568187922706
0.8	300	0.199135997262565
0.8	150	0.375674325562943
0.4	0	0.261175173027288
0.2	120	0.245216516825624
0.15	150	0.0443394672712384
0.05	90	0.125425816546407
0.15	60	0.223779511390012
0.5	270	0.318980448040859
0.03	60	0.354722645751973
0.05	270	0.496309904640709
0.4	30	0.4660974350463
0.3	210	0.0461147481944242
0.1	30	0.476769986414731
0.5	240	0.0813978294087507
1	180	0.485227543635913
0.6	240	0.298503332633936
1	210	0.120113559561856
0.6	90	0.0351475807388773
0.03	240	0.150020607554487
0.15	0	0.406772411948494
0.8	0	0.0383549371004077
0.3	240	0.177236547719524
0.2	150	0.0660054372044878
0.05	270	0.0790898151672967
0.03	120	0.0310735258086839
0.15	180	0.350921739446162
0.15	150	0.0432408485397333
1	300	0.30839361978112
0.5	270	0.0868857916123017
0.3	60	0.325700532369274
0.03	300	0.249348202991557
0.05	0	0.142255344283546
0.4	90	0.415279869367652
0.2	60	0.40917994124167
1	30	0.469084701876752
0.8	0	0.000163048170059465
0.05	240	0.320194612316881
0.2	60	0.00367784638824292
1	330	0.0532105533463069
0.8	150	0.0533972066274765
0.2	330	0.1835545219271
0.4	120	0.119803850293356
0.6	120	0.173070100848726
0.8	60	0.124809917700114
0.5	60	0.193532157071957
0.1	0	0.210519185216777
0.8	120	0.320038644572713
1	0	0.393776486478304
0.05	270	0.134997211810333
0.6	330	0.421991180362955
0.2	300	0.370234190110936
0.4	60	0.413050974456993
0.6	150	0.091096123687462
0.15	90	0.0327180913778246
0.6	240	0.305175131056472
0.8	240	0.350776404637522
0.5	270	0.055808856376604
0.8	180	0.0479118662350489
0.03	0	0.298916886160389
0.4	120	0.406116305177517
0.3	150	0.40728908701816
1	210	0.0447184825716994
1	60	0.365639352662873
0.05	30	0.45192828811202
0.3	300	0.226115893607749
0.3	270	0.0353438381793095
0.3	270	0.120639077533752
0.05	180	0.365932529911848
0.8	300	0.0202458078295855
0.05	240	0.212261381428299
0.8	210	0.270107543521453
0.3	30	0.476913918947043
0.15	240	0.104452870994714
0.5	0	0.0581660481122008
0.2	0	0.323110033946396
1	300	0.0542055448925119
0.6	30	0.491748462108289
0.8	270	0.124172019223021
0.6	330	0.303177860066068
